Temperature,RH,Ws,Wind_Direction,Rain,Rain_3D_Sum,Rain_7D_Sum,Temp_3D_Max,RH_3D_Mean,Dryness_Index,VPD,Surface_Temp,Soil_Temp,Soil_Moisture,Dew_Point,Pressure,Evapotranspiration,is_day,month_sin,month_cos,hour_sin,hour_cos,NDVI,Fuel_Type_Conifer,Resin_Ignition_Potential,Nearest_Fire_Dist_KM,Wind_Fire_Vector_Alignment,is_fire
31.06,31.93,14.66,21.2,0.1,1.17,1.93,31.09,34.22,0.973,3.0685,33.33,33.76,0.105,19.29,1011.9,4.66,0,-1.0,-0.0,-1.0,-0.0,0.287,0.334,0.0903,17.11,61.8,1
51.34,10.34,28.04,281.1,0.0,0.0,0.0,54.17,10.34,4.966,11.8163,56.45,51.34,0.0,23.09,1016.4,7.2,1,0.866,0.5,-0.9659,-0.2588,0.018,0.0,0.0,100.0,180.0,0
16.81,82.85,13.97,30.0,1.98,4.69,11.7,15.41,86.79,0.203,0.3282,17.69,16.26,0.265,15.43,1017.8,1.34,1,0.866,0.5,0.9659,0.2588,0.27,0.145,0.0079,80.15,91.3,0
13.14,64.58,9.97,83.8,1.42,6.61,0.21,12.02,70.17,0.203,0.5353,13.65,12.8,0.205,9.33,1020.4,1.58,0,1.0,0.0,0.9659,-0.2588,0.37,0.055,0.0041,66.01,110.2,0
18.2,89.17,6.21,30.8,3.92,0.85,36.62,18.45,93.92,0.204,0.2263,18.81,17.43,0.418,13.81,1013.4,2.76,1,0.5,0.866,1.0,0.0,0.25,0.262,0.0132,63.19,136.9,0
8.77,92.24,7.28,174.0,5.56,1.06,1.94,6.34,100.05,0.095,0.0877,8.02,10.77,0.447,3.78,1018.3,1.07,0,0.5,-0.866,-0.7071,-0.7071,0.382,0.124,0.0045,76.7,152.3,0
50.18,87.83,9.02,336.0,0.0,0.0,0.0,50.59,87.83,0.571,1.5148,57.77,50.18,0.01,29.85,1013.8,1.1,1,0.0,-1.0,0.0,-1.0,0.009,0.0,0.0,100.0,180.0,0
40.34,17.21,24.22,59.7,0.0,0.03,0.15,42.32,21.77,2.344,6.218,47.84,44.02,0.039,13.85,1003.2,11.6,1,-0.866,-0.5,-0.9659,-0.2588,0.543,0.946,1.1374,4.49,12.6,1
37.49,13.42,30.63,209.8,0.0,0.25,0.05,38.89,17.71,2.794,5.5797,47.51,41.15,0.061,11.03,1001.6,6.15,1,-0.5,-0.866,-0.9659,-0.2588,0.671,0.467,0.8159,0.79,3.2,1
23.93,79.27,10.94,246.2,1.15,3.88,12.12,22.08,81.99,0.302,0.6159,23.07,24.21,0.272,16.55,1018.2,2.78,0,-0.0,1.0,-0.7071,0.7071,0.121,0.275,0.0099,147.94,96.4,0
23.99,83.37,8.87,290.7,0.64,0.73,12.71,21.7,92.33,0.288,0.4961,23.11,24.47,0.41,20.26,1020.0,0.11,0,-0.866,0.5,0.2588,-0.9659,0.313,0.184,0.0163,131.54,117.9,0
28.97,43.01,19.95,258.2,0.45,3.8,0.07,28.38,46.27,0.674,2.2794,31.14,32.76,0.093,17.38,1008.5,4.9,1,-0.5,-0.866,-0.2588,-0.9659,0.481,0.146,0.0463,11.99,30.3,1
13.29,91.0,9.14,280.2,0.41,6.67,30.3,13.4,90.0,0.146,0.1374,11.76,14.32,0.349,9.66,1017.2,3.0,1,0.5,0.866,-0.2588,0.9659,0.271,0.004,0.0002,93.96,146.8,0
17.65,51.17,2.84,283.9,0.17,1.11,8.21,17.92,52.35,0.345,0.9858,18.74,16.1,0.25,12.77,1019.8,1.87,1,0.5,0.866,0.0,-1.0,0.172,0.264,0.0154,105.19,174.9,0
41.76,17.72,17.64,3.4,0.0,0.07,0.1,44.54,22.08,2.357,6.6598,50.18,46.33,0.063,18.03,1003.2,7.26,1,-0.5,-0.866,-0.5,-0.866,0.557,0.454,0.5637,3.22,14.7,1
29.58,19.02,11.08,71.0,0.0,0.0,0.0,30.63,19.02,1.555,3.3538,34.25,29.58,0.0,13.69,1019.8,1.6,0,-0.5,0.866,1.0,0.0,0.002,0.0,0.0,100.0,180.0,0
29.04,38.08,16.74,159.9,0.83,0.26,3.13,29.73,42.26,0.763,2.4857,33.86,29.28,0.14,18.53,1012.3,5.83,0,-0.5,-0.866,-0.9659,-0.2588,0.461,0.106,0.0364,24.3,54.4,1
30.8,73.49,5.22,357.7,0.0,0.0,0.0,32.39,73.49,0.419,1.177,45.66,30.8,0.0,17.01,1007.9,14.63,1,0.5,0.866,0.7071,-0.7071,0.038,0.0,0.0,100.0,180.0,0
40.17,15.34,35.57,330.8,0.0,0.09,0.21,40.27,16.15,2.619,6.3025,51.45,48.1,0.069,17.78,999.8,8.97,1,-0.5,-0.866,-0.7071,-0.7071,0.524,0.791,1.0197,3.71,2.3,1
15.47,81.18,7.03,244.6,6.81,8.98,14.68,13.47,81.98,0.191,0.3307,16.22,17.33,0.243,8.16,1022.8,2.75,1,0.866,-0.5,-0.866,0.5,0.533,0.079,0.0079,94.19,134.8,0
31.17,70.28,22.69,1.8,0.0,0.0,0.0,33.8,70.28,0.443,1.3478,33.66,31.17,0.01,16.55,1015.9,5.99,1,0.5,0.866,0.5,-0.866,0.022,0.0,0.0,100.0,180.0,0
17.12,62.08,7.85,108.5,4.94,0.45,5.98,16.58,67.65,0.276,0.7406,15.9,15.45,0.369,10.03,1019.7,1.27,0,0.5,-0.866,0.7071,-0.7071,0.244,0.247,0.0164,124.66,159.8,0
42.7,15.0,39.52,132.6,0.0,0.07,0.02,44.57,19.38,2.846,7.2282,49.65,50.65,0.048,14.46,1000.4,6.3,1,-0.866,-0.5,-0.9659,-0.2588,0.61,0.674,1.0973,7.59,11.6,1
45.61,63.35,12.84,45.5,0.0,0.0,0.0,47.68,63.35,0.72,3.6233,59.19,45.61,0.01,13.51,1013.7,10.9,1,-0.5,0.866,0.9659,-0.2588,0.003,0.0,0.0,100.0,180.0,0
31.98,36.22,15.14,26.3,0.28,0.11,0.8,32.68,36.28,0.883,3.0288,34.89,34.44,0.108,15.81,1013.8,4.56,0,0.0,-1.0,-1.0,-0.0,0.391,0.127,0.0428,25.76,70.0,1
21.81,90.7,2.81,92.1,1.45,4.05,4.56,20.59,96.03,0.24,0.243,22.54,22.37,0.449,16.27,1021.9,1.07,1,-0.5,0.866,-0.9659,-0.2588,0.496,0.165,0.0195,61.31,160.8,0
9.13,81.62,10.32,12.8,1.07,4.8,5.91,8.31,87.83,0.112,0.2128,8.98,9.37,0.225,4.32,1023.3,2.58,0,-0.866,0.5,-0.7071,-0.7071,0.527,0.159,0.0093,75.86,85.2,0
29.06,47.92,20.94,143.6,0.23,0.1,0.19,30.78,52.19,0.606,2.0932,30.53,32.16,0.144,13.63,1012.1,5.09,1,0.0,-1.0,-0.2588,-0.9659,0.298,0.329,0.0582,31.74,23.9,0
34.82,20.04,30.55,247.8,0.0,0.2,0.04,36.92,21.69,1.738,4.452,48.46,43.58,0.065,8.77,1003.7,6.54,1,-0.866,-0.5,-0.866,-0.5,0.686,0.539,0.6122,8.03,12.9,1
37.29,57.33,3.59,305.7,0.0,0.0,0.0,39.93,57.33,0.65,2.72,52.16,37.29,0.0,26.22,1013.7,11.63,0,0.866,-0.5,-0.9659,0.2588,0.038,0.0,0.0,100.0,180.0,0
39.3,12.71,35.41,276.9,0.0,0.0,0.1,41.83,15.2,3.093,6.2009,52.49,44.51,0.048,15.58,1005.7,11.64,1,-0.866,-0.5,-0.7071,-0.7071,0.618,0.474,0.8399,6.33,0.8,1
33.44,68.38,7.85,133.7,0.0,0.0,0.0,33.64,68.38,0.489,1.6304,41.16,33.44,0.0,18.49,1009.9,4.94,1,-0.866,0.5,-0.7071,-0.7071,0.02,0.0,0.0,100.0,180.0,0
42.61,11.46,25.99,167.6,0.0,0.0,0.0,43.9,11.46,3.719,7.4967,47.56,42.61,0.01,13.93,1008.9,11.45,0,-0.866,0.5,-1.0,-0.0,0.009,0.0,0.0,100.0,180.0,0
33.43,11.04,25.99,179.2,0.0,0.0,0.02,36.23,14.75,3.029,4.5843,43.48,41.74,0.05,4.11,1005.2,9.96,1,-0.866,-0.5,-0.866,-0.5,0.613,0.463,0.7881,1.04,7.5,1
37.21,13.42,17.9,107.0,0.0,0.06,0.4,39.42,16.65,2.772,5.495,43.73,42.74,0.029,13.38,1008.5,9.54,1,-0.866,-0.5,-0.866,-0.5,0.495,0.895,1.1429,0.92,12.8,1
21.44,79.07,14.39,357.4,0.05,1.31,5.71,20.08,80.82,0.271,0.5346,20.11,22.4,0.27,14.51,1019.3,0.42,1,1.0,0.0,0.0,-1.0,0.469,0.088,0.011,62.9,131.5,0
30.13,42.08,10.0,28.6,0.91,1.53,2.21,31.33,41.41,0.716,2.4764,31.99,33.55,0.126,19.9,1008.0,3.89,1,-0.866,-0.5,-0.9659,-0.2588,0.264,0.337,0.0623,19.17,24.0,0
35.05,23.22,21.9,216.7,0.0,0.18,0.11,35.5,26.0,1.509,4.3281,47.44,38.67,0.035,13.66,1001.6,8.48,1,-0.5,-0.866,-0.7071,-0.7071,0.666,0.729,0.7027,9.76,23.7,1
33.14,42.1,12.56,139.7,0.45,0.42,9.79,34.04,49.49,0.787,2.9349,35.1,34.95,0.096,21.07,1011.6,5.14,1,-1.0,-0.0,-0.9659,0.2588,0.37,0.23,0.0655,20.68,58.2,0
33.93,38.64,12.8,186.7,0.13,0.4,4.17,34.61,41.87,0.878,3.2514,38.15,36.71,0.118,16.17,1016.8,5.64,1,0.0,-1.0,0.5,-0.866,0.434,0.175,0.065,28.6,59.2,0
15.92,61.19,8.11,250.9,8.76,0.74,16.06,13.84,69.81,0.26,0.702,17.26,16.56,0.256,8.03,1020.7,1.6,0,0.5,0.866,-0.9659,0.2588,0.348,0.067,0.006,64.28,127.7,0
41.55,22.79,30.94,191.7,0.0,0.04,0.05,42.3,24.84,1.823,6.181,48.51,47.5,0.064,16.77,1002.3,10.06,1,-0.5,-0.866,-0.9659,-0.2588,0.439,0.746,0.5725,7.28,22.6,1
24.36,81.95,6.18,114.7,0.85,10.82,8.74,24.98,88.27,0.297,0.5504,22.78,22.91,0.328,22.18,1019.8,2.26,1,0.866,-0.5,-0.2588,0.9659,0.292,0.167,0.0143,118.7,124.6,0
30.65,47.66,11.72,95.0,0.08,3.48,0.98,32.3,49.55,0.643,2.3044,34.01,34.43,0.13,17.32,1012.9,3.86,0,-1.0,-0.0,-0.5,-0.866,0.408,0.197,0.0507,14.44,63.5,0
39.65,12.57,23.55,228.5,0.0,0.01,0.32,41.46,16.32,3.155,6.3299,50.12,44.03,0.077,15.62,1003.8,6.76,1,-0.866,-0.5,-0.2588,-0.9659,0.578,0.637,1.0772,2.1,0.5,1
41.45,22.04,28.63,4.2,0.0,0.02,0.07,42.99,24.46,1.881,6.209,52.48,47.25,0.027,14.15,1004.2,10.88,1,-0.866,-0.5,-0.866,-0.5,0.562,0.623,0.6299,7.57,13.5,1
31.25,42.99,14.28,214.1,0.52,0.25,1.86,32.0,46.06,0.727,2.5972,34.63,33.63,0.103,16.72,1010.2,4.46,1,0.0,-1.0,-0.2588,-0.9659,0.475,0.44,0.1486,26.9,41.4,0
7.88,48.63,5.59,245.6,1.78,15.31,4.58,5.47,56.77,0.162,0.5464,8.27,6.27,0.442,3.93,1020.0,1.66,1,0.866,0.5,-1.0,-0.0,0.553,0.152,0.0133,50.12,131.1,0
38.68,17.42,18.21,194.7,0.0,0.03,0.17,41.38,20.01,2.22,5.6754,44.94,45.67,0.055,10.01,995.9,10.22,1,-0.5,-0.866,-0.7071,-0.7071,0.386,0.389,0.3155,6.2,22.5,1
39.03,17.24,26.13,53.1,0.0,0.05,0.22,40.27,20.01,2.264,5.7959,51.45,42.38,0.044,18.29,1002.1,10.37,1,-0.866,-0.5,-0.866,-0.5,0.736,0.538,0.8478,4.88,6.3,1
6.67,86.77,5.15,224.3,0.81,6.63,3.05,4.29,96.19,0.077,0.1296,5.68,6.32,0.197,-0.69,1014.7,1.32,0,0.5,-0.866,-0.9659,-0.2588,0.495,0.202,0.0076,91.57,80.3,0
32.23,42.86,12.87,139.6,0.07,0.7,0.96,33.08,41.86,0.752,2.7528,33.78,32.62,0.152,21.91,1008.0,4.33,0,-0.5,-0.866,0.7071,-0.7071,0.345,0.427,0.1084,20.27,58.8,1
45.9,19.86,20.16,217.7,0.0,0.0,0.0,47.86,19.86,2.311,8.0401,59.89,45.9,0.0,35.61,1011.2,6.47,0,-0.5,-0.866,-0.7071,0.7071,0.027,0.0,0.0,100.0,180.0,0
28.72,45.91,14.28,173.5,0.13,1.36,2.01,28.81,52.2,0.626,2.1317,32.72,31.84,0.132,13.48,1009.2,4.42,1,-0.866,-0.5,0.7071,-0.7071,0.469,0.14,0.0401,15.91,30.4,0
33.81,42.69,10.81,295.0,1.29,0.28,2.1,33.61,46.71,0.792,3.0157,35.68,34.49,0.114,17.93,1013.6,3.54,1,-0.5,-0.866,-0.9659,-0.2588,0.473,0.267,0.0979,33.32,23.3,0
35.9,21.5,41.2,335.9,0.0,0.31,0.21,36.48,24.52,1.67,4.6393,48.39,43.88,0.012,11.41,1006.4,9.18,1,-0.866,-0.5,-0.9659,-0.2588,0.509,0.487,0.3959,0.99,5.6,1
6.48,74.67,12.54,289.8,0.98,0.06,36.47,5.21,82.55,0.087,0.2448,7.86,6.83,0.318,0.8,1018.0,1.07,0,-0.0,1.0,1.0,0.0,0.248,0.277,0.0059,53.62,129.1,0
17.63,91.0,8.1,321.0,2.57,0.93,23.03,14.87,99.56,0.194,0.1814,15.88,18.71,0.376,12.27,1017.0,2.46,0,0.5,0.866,-0.5,0.866,0.245,0.108,0.0051,143.22,90.6,0
28.69,45.66,16.8,114.1,0.59,0.42,2.25,28.83,48.21,0.628,2.1378,31.86,31.46,0.18,12.74,1012.3,5.67,1,0.0,-1.0,0.2588,-0.9659,0.229,0.226,0.0319,10.7,63.7,0
23.0,57.79,8.04,89.8,3.78,1.42,10.59,23.87,56.39,0.398,1.1854,22.07,21.11,0.272,15.62,1013.0,0.59,1,0.866,-0.5,0.0,-1.0,0.4,0.038,0.0059,66.31,108.1,0
34.33,9.71,16.13,235.7,0.0,0.0,0.0,36.13,9.71,3.534,4.8913,37.22,34.33,0.0,10.24,1005.4,11.26,0,0.866,0.5,-0.5,0.866,0.016,0.0,0.0,100.0,180.0,0
13.65,86.57,5.65,88.8,0.06,8.54,40.05,13.72,93.53,0.158,0.2098,15.24,12.66,0.435,6.3,1019.1,2.2,0,0.5,-0.866,0.0,1.0,0.504,0.227,0.0178,126.76,136.4,0
36.19,21.47,6.51,18.0,0.0,0.0,0.0,36.53,21.47,1.685,4.7137,51.0,36.19,0.01,24.18,1011.5,8.61,0,0.866,-0.5,-0.2588,0.9659,0.007,0.0,0.0,100.0,180.0,0
35.73,27.15,24.32,327.7,0.0,0.0,0.0,38.46,27.15,1.316,4.2643,47.21,35.73,0.0,4.92,1019.8,14.27,1,0.5,-0.866,-0.9659,-0.2588,0.025,0.0,0.0,100.0,180.0,0
39.85,35.53,5.19,187.2,0.0,0.0,0.0,41.88,35.53,1.122,4.7173,44.72,39.85,0.0,13.12,1014.3,11.1,0,0.5,-0.866,-0.2588,0.9659,0.027,0.0,0.0,100.0,180.0,0
8.45,85.2,11.39,44.0,0.15,5.4,12.84,9.05,87.84,0.099,0.1637,8.46,6.51,0.211,4.74,1018.8,0.29,1,-0.0,1.0,-0.866,-0.5,0.315,0.081,0.0025,147.6,149.9,0
48.8,13.29,24.45,173.8,0.0,0.0,0.0,49.86,13.29,3.672,10.0777,59.13,48.8,0.0,31.41,1005.7,12.52,1,-0.5,-0.866,-0.9659,-0.2588,0.024,0.0,0.0,100.0,180.0,0
49.28,25.15,4.18,172.8,0.0,0.0,0.0,50.67,25.15,1.959,8.9066,57.85,49.28,0.01,24.15,1011.0,4.97,1,-0.866,0.5,0.7071,0.7071,0.005,0.0,0.0,100.0,180.0,0
8.83,77.68,13.6,67.4,4.79,1.58,43.13,9.56,81.85,0.114,0.2533,8.55,7.02,0.407,5.17,1017.2,0.11,1,0.5,0.866,-0.866,-0.5,0.361,0.029,0.0012,72.84,145.9,0
18.24,89.32,3.39,9.0,0.68,0.24,5.23,15.24,87.56,0.204,0.2237,19.25,16.87,0.235,12.04,1015.3,1.58,0,-0.5,0.866,0.7071,-0.7071,0.344,0.269,0.0187,76.84,108.2,0
41.64,77.32,19.97,131.3,0.0,0.0,0.0,43.89,77.32,0.539,1.8246,43.7,41.64,0.0,13.41,1012.5,2.08,0,-0.5,-0.866,-0.5,-0.866,0.006,0.0,0.0,100.0,180.0,0
26.22,31.8,22.44,118.0,0.0,0.0,0.0,29.05,31.8,0.825,2.3221,40.26,26.22,0.01,4.34,1018.2,8.63,0,1.0,0.0,1.0,0.0,0.029,0.0,0.0,100.0,180.0,0
31.19,39.36,16.78,314.3,0.28,1.82,2.04,31.22,43.05,0.792,2.7541,32.58,33.07,0.144,19.02,1011.9,3.66,1,-0.5,-0.866,-1.0,-0.0,0.333,0.138,0.0356,32.4,25.9,0
38.06,80.87,4.54,321.0,0.0,0.0,0.0,38.98,80.87,0.471,1.2708,42.14,38.06,0.01,17.55,1016.0,11.49,1,-0.866,-0.5,-0.5,0.866,0.012,0.0,0.0,100.0,180.0,0
40.62,10.33,39.18,165.3,0.0,0.09,0.06,42.61,10.4,3.933,6.8358,52.11,48.34,0.029,19.26,1006.7,7.82,1,-0.866,-0.5,-0.7071,-0.7071,0.388,0.649,0.9029,8.41,0.9,1
30.98,65.74,14.82,88.7,0.0,0.0,0.0,33.1,65.74,0.471,1.5375,36.11,30.98,0.0,10.66,1016.8,14.91,0,0.0,-1.0,0.9659,0.2588,0.024,0.0,0.0,100.0,180.0,0
46.51,43.18,26.58,297.9,0.0,0.0,0.0,48.33,43.18,1.077,5.8819,59.92,46.51,0.0,18.88,1009.9,7.31,1,-0.5,-0.866,0.5,0.866,0.012,0.0,0.0,100.0,180.0,0
24.19,68.92,7.6,283.5,5.21,0.41,55.25,23.28,71.11,0.351,0.9378,25.99,26.02,0.275,18.29,1021.4,1.63,0,0.5,-0.866,0.866,-0.5,0.41,0.099,0.014,118.96,107.7,0
42.64,16.42,19.09,337.8,0.0,0.03,0.42,45.43,21.25,2.596,7.0866,57.06,52.01,0.054,19.61,1005.1,6.9,1,-0.866,-0.5,-0.866,-0.5,0.582,0.475,0.6766,1.77,10.3,1
21.29,49.52,2.44,358.9,1.49,0.56,9.86,19.05,59.43,0.43,1.2781,23.26,21.49,0.247,16.14,1024.8,0.1,0,0.5,0.866,-0.2588,0.9659,0.41,0.141,0.0244,147.99,103.9,0
5.92,60.27,3.23,212.1,2.55,2.38,12.24,4.45,58.67,0.098,0.3694,4.24,5.17,0.401,4.18,1023.1,0.7,0,-0.0,1.0,1.0,0.0,0.58,0.207,0.0116,81.19,118.1,0
37.44,24.34,28.31,41.3,0.0,0.1,0.24,38.67,26.33,1.538,4.863,49.11,42.89,0.062,16.59,1004.7,10.23,1,-0.5,-0.866,-0.5,-0.866,0.643,0.77,0.7317,7.25,18.9,1
10.98,55.72,4.85,54.9,2.75,0.87,23.6,9.67,55.58,0.197,0.5806,12.16,11.0,0.216,9.13,1017.5,0.05,0,0.5,0.866,-0.866,0.5,0.394,0.257,0.0196,143.29,101.7,0
33.61,39.22,11.81,348.6,0.28,0.1,0.67,35.6,46.14,0.857,3.1636,35.54,36.13,0.093,23.55,1015.0,5.75,0,-0.5,-0.866,0.0,-1.0,0.32,0.348,0.0931,23.39,57.2,0
25.38,18.44,28.05,299.8,0.0,0.0,0.0,26.19,18.44,1.376,2.6427,37.16,25.38,0.0,-5.52,1010.5,1.26,1,0.866,-0.5,-0.5,-0.866,0.037,0.0,0.0,100.0,180.0,0
33.3,18.61,43.67,66.3,0.0,0.04,0.25,33.32,19.07,1.79,4.1643,44.31,39.47,0.057,11.3,995.3,11.84,1,-0.5,-0.866,-0.866,-0.5,0.849,0.757,1.0912,3.38,7.4,1
34.39,77.67,15.17,234.5,0.0,0.0,0.0,35.67,77.67,0.443,1.2141,46.99,34.39,0.0,1.98,1010.3,6.1,0,-0.866,-0.5,-0.2588,-0.9659,0.005,0.0,0.0,100.0,180.0,0
15.43,89.62,14.07,324.4,2.84,12.98,16.09,15.39,94.33,0.172,0.182,15.25,14.18,0.401,11.33,1013.0,0.28,0,-0.866,0.5,0.9659,0.2588,0.198,0.226,0.0076,61.54,135.5,0
28.04,37.67,20.28,18.8,0.01,0.5,1.47,27.47,45.52,0.744,2.3609,29.48,31.2,0.18,10.11,1016.4,4.21,1,-1.0,-0.0,-0.9659,-0.2588,0.269,0.312,0.0609,27.56,39.8,0
28.22,46.75,14.12,308.6,0.71,0.63,4.9,29.95,46.81,0.604,2.0387,31.33,28.72,0.141,10.89,1010.5,3.51,1,0.0,-1.0,-0.2588,-0.9659,0.487,0.386,0.111,17.17,26.1,0
33.55,38.39,17.9,242.9,0.36,1.35,0.03,34.73,38.93,0.874,3.1953,38.09,37.06,0.171,15.93,1012.3,3.01,0,-1.0,-0.0,-0.7071,-0.7071,0.265,0.368,0.083,14.49,60.7,0
34.21,19.28,32.6,247.1,0.0,0.01,0.05,37.13,21.78,1.774,4.3437,43.46,41.64,0.056,12.22,1000.5,10.9,1,-0.5,-0.866,-0.9659,-0.2588,0.726,0.799,0.9784,9.28,15.8,1
37.71,22.15,37.12,44.3,0.0,0.13,0.17,38.43,26.43,1.703,5.0763,48.82,47.06,0.059,9.11,999.2,8.68,1,-0.5,-0.866,-0.5,-0.866,0.513,0.68,0.5683,1.27,2.9,1
12.03,70.49,11.95,302.3,0.34,35.14,55.41,10.33,74.28,0.171,0.4147,10.56,13.88,0.32,9.03,1021.7,1.97,1,-0.0,1.0,-0.2588,-0.9659,0.151,0.078,0.002,112.0,109.5,0
33.0,43.86,10.78,137.3,0.15,0.31,1.7,33.7,46.58,0.752,2.8241,35.17,35.28,0.108,16.23,1009.6,5.95,1,0.0,-1.0,-0.9659,-0.2588,0.249,0.238,0.0436,14.27,33.0,1
30.76,35.98,19.06,178.5,0.13,0.6,0.65,31.08,35.48,0.855,2.8374,32.82,34.46,0.096,18.33,1017.8,5.74,1,0.0,-1.0,0.7071,-0.7071,0.366,0.139,0.0422,19.85,69.9,0
36.14,38.47,14.34,173.0,0.0,0.0,0.0,37.55,38.47,0.939,3.6833,50.13,36.14,0.01,4.82,1007.7,0.61,1,-0.0,1.0,0.866,-0.5,0.002,0.0,0.0,100.0,180.0,0
17.16,75.76,11.02,322.4,0.22,7.16,11.08,17.47,82.21,0.226,0.4744,17.74,16.8,0.391,13.16,1015.7,2.97,0,-0.5,0.866,0.5,-0.866,0.124,0.14,0.0039,97.21,84.6,0
32.93,41.57,10.14,314.7,0.31,0.25,2.37,34.88,45.1,0.792,2.9282,35.22,36.34,0.111,16.89,1013.2,4.58,1,-0.5,-0.866,0.5,-0.866,0.416,0.118,0.0381,24.02,34.8,0
29.71,42.49,14.94,238.2,0.4,0.75,1.5,30.49,50.01,0.699,2.4002,32.41,29.78,0.102,12.74,1013.6,5.84,0,0.0,-1.0,0.2588,-0.9659,0.317,0.487,0.1055,20.51,37.5,0
31.28,48.0,16.44,309.9,0.15,1.05,0.39,32.19,49.23,0.652,2.3736,32.46,31.59,0.165,19.29,1008.0,5.81,0,-1.0,-0.0,-0.9659,-0.2588,0.49,0.368,0.1151,18.07,49.9,1
9.91,46.59,5.65,319.8,0.67,0.63,16.8,8.59,52.0,0.213,0.652,11.83,11.16,0.353,8.25,1020.7,0.49,0,0.5,-0.866,-0.5,0.866,0.436,0.168,0.0153,98.62,101.4,0
29.94,49.61,20.4,78.9,0.93,0.43,1.49,30.55,52.38,0.604,2.1308,33.6,32.53,0.163,18.74,1009.7,4.07,1,-1.0,-0.0,-0.7071,-0.7071,0.309,0.189,0.0345,18.01,52.5,0
11.99,83.9,5.7,272.5,0.76,0.72,3.67,12.96,85.92,0.143,0.2256,13.71,13.11,0.428,10.82,1019.8,0.77,1,-0.5,0.866,0.5,-0.866,0.235,0.133,0.0044,74.75,122.4,0
26.75,82.65,3.19,291.0,0.0,0.0,0.0,27.75,82.65,0.324,0.6095,34.61,26.75,0.01,-0.84,1009.9,5.25,1,0.5,0.866,-0.2588,-0.9659,0.015,0.0,0.0,100.0,180.0,0
44.91,53.73,14.66,4.8,0.0,0.0,0.0,47.44,53.73,0.836,4.4132,46.11,44.91,0.0,18.21,1018.7,6.99,1,0.866,-0.5,0.0,-1.0,0.001,0.0,0.0,100.0,180.0,0
42.82,10.38,20.46,211.8,0.0,0.02,0.22,43.0,10.49,4.126,7.6689,52.47,50.29,0.046,19.44,998.2,11.12,1,-0.5,-0.866,-0.866,-0.5,0.557,0.948,1.9876,8.32,24.2,1
29.74,40.66,17.39,205.2,0.08,0.31,0.37,31.62,39.1,0.732,2.481,31.58,30.45,0.149,15.32,1015.8,4.59,1,-0.5,-0.866,-0.2588,-0.9659,0.367,0.202,0.0528,11.78,27.8,0
25.69,83.1,18.81,172.5,0.0,0.0,0.0,26.3,83.1,0.309,0.5577,30.84,25.69,0.0,4.28,1005.2,9.76,1,0.5,0.866,-0.9659,0.2588,0.017,0.0,0.0,100.0,180.0,0
32.12,36.83,11.76,51.4,0.83,1.33,5.08,33.55,38.4,0.872,3.0233,33.18,32.4,0.166,15.81,1014.9,4.25,1,-1.0,-0.0,-0.7071,-0.7071,0.464,0.244,0.0962,11.44,45.8,0
40.71,14.51,21.36,86.4,0.0,0.03,0.02,43.31,17.34,2.805,6.5471,48.72,46.39,0.078,17.11,1001.7,7.09,1,-0.866,-0.5,-0.866,-0.5,0.768,0.885,1.7826,4.43,22.0,1
28.29,31.43,12.36,76.9,1.36,1.66,1.02,30.08,32.09,0.9,2.6357,31.63,29.99,0.129,12.32,1012.6,5.26,1,-1.0,-0.0,-0.2588,-0.9659,0.361,0.115,0.0362,16.69,40.5,0
29.59,48.26,19.0,198.4,0.01,0.36,6.67,30.44,55.92,0.613,2.1446,33.2,29.71,0.147,18.58,1008.3,3.48,1,-0.866,-0.5,0.7071,-0.7071,0.283,0.475,0.0807,22.01,52.8,1
32.61,37.0,18.47,96.5,0.66,0.62,1.23,33.68,39.24,0.881,3.1005,37.24,35.76,0.153,21.69,1012.5,6.0,0,-0.5,-0.866,-0.866,-0.5,0.248,0.424,0.0904,26.56,38.8,0
6.56,93.82,14.08,219.2,6.22,1.47,11.74,5.37,95.6,0.07,0.06,4.65,6.15,0.22,2.35,1017.6,0.41,1,0.866,-0.5,-0.7071,-0.7071,0.433,0.183,0.0055,117.88,110.1,0
31.36,46.43,21.73,122.6,0.59,1.32,2.91,30.82,53.16,0.676,2.4571,35.63,33.9,0.15,13.73,1014.6,3.91,0,-1.0,-0.0,0.5,-0.866,0.473,0.316,0.0989,12.57,24.2,0
23.16,65.93,10.04,30.5,0.14,1.99,7.03,24.05,67.93,0.351,0.9668,23.29,23.33,0.316,20.83,1013.9,1.12,1,0.866,0.5,-0.866,0.5,0.232,0.12,0.0096,77.76,109.8,0
49.75,55.77,6.87,113.2,0.0,0.0,0.0,52.3,55.77,0.892,5.3893,62.82,49.75,0.0,37.89,1007.0,6.33,1,0.5,-0.866,1.0,0.0,0.02,0.0,0.0,100.0,180.0,0
44.55,15.87,22.73,21.1,0.0,0.11,0.09,47.26,18.08,2.808,7.8769,52.97,48.3,0.043,22.84,1009.2,8.18,1,-0.5,-0.866,-0.7071,-0.7071,0.458,0.845,1.0226,3.61,3.3,1
25.14,20.16,12.2,268.4,0.0,0.0,0.0,25.38,20.16,1.247,2.551,31.41,25.14,0.0,2.67,1018.2,10.77,0,0.866,-0.5,0.9659,0.2588,0.005,0.0,0.0,100.0,180.0,0
